# balticporter port map	schema=3	module=ashley-test	engine=balticporter/0.1.0-SNAPSHOT	sources=4763fb93c6d8686a	files=18	policy=49837be7aebf58cd
#kind	upstream	emitted	disposition	body	javaPath	javaLine	digest	shape
type	sge.ecs.EntityListenerTests$PositionComponent	sge.ecs.EntityListenerTests$PositionComponent	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=public
type	com.badlogic.ashley.core.EntityManagerTests	sge.ecs.EntityManagerTests	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=EntityListenerMock
type	sge.ecs.EntityManagerTests$EntityListenerMock	sge.ecs.EntityManagerTests$EntityListenerMock	Ported	-		0		form=class parents=sge.ecs.EntityListener primary=() primaryKind=unique-root primaryVis=private[EntityManagerTests]
type	com.badlogic.ashley.core.EntityTests	sge.ecs.EntityTests	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=ComponentA,ComponentB,EntityListenerMock
type	sge.ecs.EntityTests$ComponentA	sge.ecs.EntityTests$ComponentA	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[EntityTests]
type	sge.ecs.EntityTests$ComponentB	sge.ecs.EntityTests$ComponentB	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[EntityTests]
type	sge.ecs.EntityTests$EntityListenerMock	sge.ecs.EntityTests$EntityListenerMock	Ported	-		0		form=class parents=sge.ecs.signals.Listener primary=() primaryKind=unique-root primaryVis=private[EntityTests]
type	com.badlogic.ashley.core.FamilyManagerTests	sge.ecs.FamilyManagerTests	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=ComponentA,ComponentB,ComponentC
type	sge.ecs.FamilyManagerTests$ComponentA	sge.ecs.FamilyManagerTests$ComponentA	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[FamilyManagerTests]
type	sge.ecs.FamilyManagerTests$ComponentB	sge.ecs.FamilyManagerTests$ComponentB	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[FamilyManagerTests]
type	sge.ecs.FamilyManagerTests$ComponentC	sge.ecs.FamilyManagerTests$ComponentC	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[FamilyManagerTests]
type	com.badlogic.ashley.core.FamilyTests	sge.ecs.FamilyTests	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=ComponentA,ComponentB,ComponentC,ComponentD,ComponentE,ComponentF,TestSystemA,TestSystemB
type	sge.ecs.FamilyTests$ComponentA	sge.ecs.FamilyTests$ComponentA	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[FamilyTests]
