#id	check	kind	owner	path	line	detail
9de9822233fb/2	omissions	super(args) dropped	com.badlogic.gdx.graphics.g3d.particles.influencers.RegionInfluencer$Random	../src/com/badlogic/gdx/graphics/g3d/particles/influencers/RegionInfluencer.java	81	1 argument(s) discarded
9de9822233fb/3	omissions	super(args) dropped	com.badlogic.gdx.graphics.g3d.particles.influencers.RegionInfluencer$Random	../src/com/badlogic/gdx/graphics/g3d/particles/influencers/RegionInfluencer.java	85	1 argument(s) discarded
b5bb27c21c67	omissions	super(args) dropped	com.badlogic.gdx.graphics.g3d.particles.influencers.RegionInfluencer$Single	../src/com/badlogic/gdx/graphics/g3d/particles/influencers/RegionInfluencer.java	40	1 argument(s) discarded
b5bb27c21c67/2	omissions	super(args) dropped	com.badlogic.gdx.graphics.g3d.particles.influencers.RegionInfluencer$Single	../src/com/badlogic/gdx/graphics/g3d/particles/influencers/RegionInfluencer.java	44	1 argument(s) discarded
b5bb27c21c67/3	omissions	super(args) dropped	com.badlogic.gdx.graphics.g3d.particles.influencers.RegionInfluencer$Single	../src/com/badlogic/gdx/graphics/g3d/particles/influencers/RegionInfluencer.java	48	1 argument(s) discarded
987e1120451a	omissions	super(args) dropped	com.badlogic.gdx.graphics.g3d.particles.influencers.ScaleInfluencer	../src/com/badlogic/gdx/graphics/g3d/particles/influencers/ScaleInfluencer.java	54	1 argument(s) discarded
dab132f1e85b	omissions	super(args) dropped	com.badlogic.gdx.graphics.g3d.shaders.DepthShader$Config	../src/com/badlogic/gdx/graphics/g3d/shaders/DepthShader.java	41	2 argument(s) discarded
cdb248ad11d5	omissions	super(args) dropped	com.badlogic.gdx.graphics.glutils.FloatFrameBuffer	../src/com/badlogic/gdx/graphics/glutils/FloatFrameBuffer.java	37	1 argument(s) discarded
c5ebaaac9179	omissions	super(args) dropped	com.badlogic.gdx.scenes.scene2d.ui.Button	../src/com/badlogic/gdx/scenes/scene2d/ui/Button.java	50	1 argument(s) discarded
c5ebaaac9179/2	omissions	super(args) dropped	com.badlogic.gdx.scenes.scene2d.ui.Button	../src/com/badlogic/gdx/scenes/scene2d/ui/Button.java	57	1 argument(s) discarded
777c35d1859b	omissions	super(args) dropped	com.badlogic.gdx.scenes.scene2d.ui.Dialog	../src/com/badlogic/gdx/scenes/scene2d/ui/Dialog.java	56	2 argument(s) discarded
777c35d1859b/2	omissions	super(args) dropped	com.badlogic.gdx.scenes.scene2d.ui.Dialog	../src/com/badlogic/gdx/scenes/scene2d/ui/Dialog.java	63	2 argument(s) discarded
777c35d1859b/3	omissions	super(args) dropped	com.badlogic.gdx.scenes.scene2d.ui.Dialog	../src/com/badlogic/gdx/scenes/scene2d/ui/Dialog.java	70	2 argument(s) discarded
6594b48d54ea	omissions	super(args) dropped	com.badlogic.gdx.utils.GdxRuntimeException	../src/com/badlogic/gdx/utils/GdxRuntimeException.java	25	1 argument(s) discarded
6594b48d54ea/2	omissions	super(args) dropped	com.badlogic.gdx.utils.GdxRuntimeException	../src/com/badlogic/gdx/utils/GdxRuntimeException.java	29	1 argument(s) discarded
86ed1554311d	omissions	super(args) dropped	com.badlogic.gdx.utils.IdentityMap	../src/com/badlogic/gdx/utils/IdentityMap.java	43	1 argument(s) discarded
a6033894da3e	omissions	super(args) dropped	com.badlogic.gdx.utils.IdentityMap	../src/com/badlogic/gdx/utils/IdentityMap.java	50	2 argument(s) discarded
86ed1554311d/2	omissions	super(args) dropped	com.badlogic.gdx.utils.IdentityMap	../src/com/badlogic/gdx/utils/IdentityMap.java	55	1 argument(s) discarded
d6e646d5b56e	omissions	super(args) dropped	com.badlogic.gdx.utils.OrderedMap	../src/com/badlogic/gdx/utils/OrderedMap.java	53	1 argument(s) discarded
44d73d2afed6	omissions	super(args) dropped	com.badlogic.gdx.utils.OrderedMap	../src/com/badlogic/gdx/utils/OrderedMap.java	61	2 argument(s) discarded
d6e646d5b56e/2	omissions	super(args) dropped	com.badlogic.gdx.utils.OrderedMap	../src/com/badlogic/gdx/utils/OrderedMap.java	67	1 argument(s) discarded
06e442570956	omissions	super(args) dropped	com.badlogic.gdx.utils.OrderedSet	../src/com/badlogic/gdx/utils/OrderedSet.java	51	2 argument(s) discarded
2333f49b067e	omissions	super(args) dropped	com.badlogic.gdx.utils.OrderedSet	../src/com/badlogic/gdx/utils/OrderedSet.java	56	1 argument(s) discarded
2333f49b067e/2	omissions	super(args) dropped	com.badlogic.gdx.utils.OrderedSet	../src/com/badlogic/gdx/utils/OrderedSet.java	61	1 argument(s) discarded
2d05045ce5c7	omissions	super(args) dropped	com.badlogic.gdx.utils.SerializationException	../src/com/badlogic/gdx/utils/SerializationException.java	32	1 argument(s) discarded
7601610c4e64	omissions	super(args) dropped	com.badlogic.gdx.utils.SerializationException	../src/com/badlogic/gdx/utils/SerializationException.java	36	2 argument(s) discarded
7c39b8ede795	omissions	super(args) dropped	com.badlogic.gdx.utils.reflect.ReflectionException	../src/com/badlogic/gdx/utils/reflect/ReflectionException.java	27	1 argument(s) discarded
7c39b8ede795/2	omissions	super(args) dropped	com.badlogic.gdx.utils.reflect.ReflectionException	../src/com/badlogic/gdx/utils/reflect/ReflectionException.java	31	1 argument(s) discarded
e4281f4f0a2b	portability(all)	java.lang.Class#forName	com.badlogic.gdx.utils.reflect.ClassReflection#forName	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	28	Call — runtime class lookup by name is JVM-only
403c0e6837af	portability(all)	java.lang.Class#getConstructor	com.badlogic.gdx.utils.reflect.ClassReflection#getConstructor	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	122	Call — reflective member access is JVM-only
1a2c1982d97f	portability(all)	java.lang.Class#getDeclaredConstructor	com.badlogic.gdx.utils.reflect.ClassReflection#getDeclaredConstructor	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	135	Call — reflective member access is JVM-only
f97fa8c000c8	portability(all)	java.lang.Class#getDeclaredField	com.badlogic.gdx.utils.reflect.ClassReflection#getDeclaredField	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	226	Call — reflective member access is JVM-only
14aeb46baf32	portability(all)	java.lang.Class#getDeclaredField	comparableTimSortField	com/badlogic/gdx/utils/SortTest.java	107	Call — reflective member access is JVM-only
14aeb46baf32/2	portability(all)	java.lang.Class#getDeclaredField	comparableTimSortField	com/badlogic/gdx/utils/SortTest.java	118	Call — reflective member access is JVM-only
14aeb46baf32/3	portability(all)	java.lang.Class#getDeclaredField	comparableTimSortField	com/badlogic/gdx/utils/SortTest.java	128	Call — reflective member access is JVM-only
6beaccabc3c4	portability(all)	java.lang.Class#getDeclaredField	timSortField	com/badlogic/gdx/utils/SortTest.java	138	Call — reflective member access is JVM-only
6beaccabc3c4/2	portability(all)	java.lang.Class#getDeclaredField	timSortField	com/badlogic/gdx/utils/SortTest.java	154	Call — reflective member access is JVM-only
6beaccabc3c4/3	portability(all)	java.lang.Class#getDeclaredField	timSortField	com/badlogic/gdx/utils/SortTest.java	170	Call — reflective member access is JVM-only
da5fba7d7aad	portability(all)	java.lang.Class#getDeclaredFields	fields	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	215	Call — reflective member access is JVM-only
1332633e9565	portability(all)	java.lang.Class#getDeclaredMethod	com.badlogic.gdx.utils.reflect.ClassReflection#getDeclaredMethod	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	184	Call — reflective member access is JVM-only
8b46afac69b4	portability(all)	java.lang.Class#getDeclaredMethods	methods	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	172	Call — reflective member access is JVM-only
cbc29a023846	portability(all)	java.lang.Class#getField	com.badlogic.gdx.utils.reflect.ClassReflection#getField	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	205	Call — reflective member access is JVM-only
eefc0fcbf716	portability(all)	java.lang.Class#getFields	fields	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	194	Call — reflective member access is JVM-only
9b0d5e741831	portability(all)	java.lang.Class#getMethod	com.badlogic.gdx.utils.reflect.ClassReflection#getMethod	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	162	Call — reflective member access is JVM-only
80886bcc48ea	portability(all)	java.lang.Class#getMethods	methods	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	150	Call — reflective member access is JVM-only
56b36519eaa0	portability(all)	java.lang.Class#newInstance	com.badlogic.gdx.utils.reflect.ClassReflection#newInstance	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	93	Call — reflective instantiation is JVM-only
26618d86d5b6	portability(all)	java.lang.Thread	com.badlogic.gdx.net.NetJavaImpl$88#newThread	../src/com/badlogic/gdx/net/NetJavaImpl.java	143	MemberType — threads do not exist on Scala.js
e2c76e058b01	portability(all)	java.lang.Thread	com.badlogic.gdx.utils.PauseableThread	../src/com/badlogic/gdx/utils/PauseableThread.java	23	Extends — threads do not exist on Scala.js
97432b8b5022	portability(all)	java.lang.Thread	com.badlogic.gdx.utils.async.AsyncExecutor$165#newThread	../src/com/badlogic/gdx/utils/async/AsyncExecutor.java	46	MemberType — threads do not exist on Scala.js
73661ed19943	portability(all)	java.lang.Thread	com.badlogic.gdx.utils.async.ThreadUtils#yield	../src/com/badlogic/gdx/utils/async/ThreadUtils.java	23	TermRef — threads do not exist on Scala.js
3954c9c5b635	portability(all)	java.lang.Thread	stack	../src/com/badlogic/gdx/graphics/profiling/GLErrorListener.java	41	TermRef — threads do not exist on Scala.js
e9cc46769a08	portability(all)	java.lang.Thread	thread	../src/com/badlogic/gdx/input/RemoteInput.java	230	Instantiate — threads do not exist on Scala.js
7a293795c193	portability(all)	java.lang.Thread	thread	../src/com/badlogic/gdx/input/RemoteInput.java	230	MemberType — threads do not exist on Scala.js
d1f9b2569e69	portability(all)	java.lang.Thread	thread	../src/com/badlogic/gdx/net/NetJavaImpl.java	144	Instantiate — threads do not exist on Scala.js
23d02b43b88b	portability(all)	java.lang.Thread	thread	../src/com/badlogic/gdx/net/NetJavaImpl.java	144	MemberType — threads do not exist on Scala.js
9c446a1bf713	portability(all)	java.lang.Thread	thread	../src/com/badlogic/gdx/utils/Timer.java	282	Instantiate — threads do not exist on Scala.js
5922816a694f	portability(all)	java.lang.Thread	thread	../src/com/badlogic/gdx/utils/Timer.java	282	MemberType — threads do not exist on Scala.js
97fba1ac74da	portability(all)	java.lang.Thread	thread	../src/com/badlogic/gdx/utils/async/AsyncExecutor.java	47	Instantiate — threads do not exist on Scala.js
3e0a112bbbfc	portability(all)	java.lang.Thread	thread	../src/com/badlogic/gdx/utils/async/AsyncExecutor.java	47	MemberType — threads do not exist on Scala.js
f6d52438b69c	portability(all)	java.lang.reflect.Array	com.badlogic.gdx.utils.reflect.ArrayReflection#get	../src/com/badlogic/gdx/utils/reflect/ArrayReflection.java	35	TermRef — runtime reflection does not exist on Scala.js / Native
545ba6448167	portability(all)	java.lang.reflect.Array	com.badlogic.gdx.utils.reflect.ArrayReflection#getLength	../src/com/badlogic/gdx/utils/reflect/ArrayReflection.java	30	TermRef — runtime reflection does not exist on Scala.js / Native
fd340d7dbf03	portability(all)	java.lang.reflect.Array	com.badlogic.gdx.utils.reflect.ArrayReflection#newInstance	../src/com/badlogic/gdx/utils/reflect/ArrayReflection.java	25	TermRef — runtime reflection does not exist on Scala.js / Native
404b1dad86e1	portability(all)	java.lang.reflect.Array	com.badlogic.gdx.utils.reflect.ArrayReflection#set	../src/com/badlogic/gdx/utils/reflect/ArrayReflection.java	40	TermRef — runtime reflection does not exist on Scala.js / Native
c543a013b3f2	portability(all)	java.lang.reflect.Constructor	@46278#<init>(java.lang.reflect.Constructor)#constructor	../src/com/badlogic/gdx/utils/reflect/Constructor.java	27	Tycon — runtime reflection does not exist on Scala.js / Native
b77d15157825	portability(all)	java.lang.reflect.Constructor	com.badlogic.gdx.utils.reflect.ClassReflection#getConstructor	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	122	Tycon — runtime reflection does not exist on Scala.js / Native
32c4cfd2341a	portability(all)	java.lang.reflect.Constructor	com.badlogic.gdx.utils.reflect.ClassReflection#getConstructors	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	113	Tycon — runtime reflection does not exist on Scala.js / Native
75ff6b8a832f	portability(all)	java.lang.reflect.Constructor	com.badlogic.gdx.utils.reflect.ClassReflection#getDeclaredConstructor	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	135	Tycon — runtime reflection does not exist on Scala.js / Native
c54edc46c0c0	portability(all)	java.lang.reflect.Constructor	com.badlogic.gdx.utils.reflect.Constructor#<init>	../src/com/badlogic/gdx/utils/reflect/Constructor.java	28	Tycon — runtime reflection does not exist on Scala.js / Native
f21b3fed2428	portability(all)	java.lang.reflect.Constructor	com.badlogic.gdx.utils.reflect.Constructor#constructor	../src/com/badlogic/gdx/utils/reflect/Constructor.java	25	Tycon — runtime reflection does not exist on Scala.js / Native
533dc52d938a	portability(all)	java.lang.reflect.Constructor	constructors	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	110	Tycon — runtime reflection does not exist on Scala.js / Native
46152b33bbcd	portability(all)	java.lang.reflect.Field	@45815#<init>(java.lang.reflect.Field)#field	../src/com/badlogic/gdx/utils/reflect/Field.java	30	MemberType — runtime reflection does not exist on Scala.js / Native
02f024e41447	portability(all)	java.lang.reflect.Field	com.badlogic.gdx.utils.reflect.Field#field	../src/com/badlogic/gdx/utils/reflect/Field.java	28	MemberType — runtime reflection does not exist on Scala.js / Native
1f18f29da47d	portability(all)	java.lang.reflect.Field	comparableTimSortField	com/badlogic/gdx/utils/SortTest.java	107	MemberType — runtime reflection does not exist on Scala.js / Native
1f18f29da47d/2	portability(all)	java.lang.reflect.Field	comparableTimSortField	com/badlogic/gdx/utils/SortTest.java	118	MemberType — runtime reflection does not exist on Scala.js / Native
1f18f29da47d/3	portability(all)	java.lang.reflect.Field	comparableTimSortField	com/badlogic/gdx/utils/SortTest.java	128	MemberType — runtime reflection does not exist on Scala.js / Native
0360180143de	portability(all)	java.lang.reflect.Field	fields	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	194	TypeArg — runtime reflection does not exist on Scala.js / Native
0360180143de/2	portability(all)	java.lang.reflect.Field	fields	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	215	TypeArg — runtime reflection does not exist on Scala.js / Native
a40673a088be	portability(all)	java.lang.reflect.Field	timSortField	com/badlogic/gdx/utils/SortTest.java	138	MemberType — runtime reflection does not exist on Scala.js / Native
a40673a088be/2	portability(all)	java.lang.reflect.Field	timSortField	com/badlogic/gdx/utils/SortTest.java	154	MemberType — runtime reflection does not exist on Scala.js / Native
a40673a088be/3	portability(all)	java.lang.reflect.Field	timSortField	com/badlogic/gdx/utils/SortTest.java	170	MemberType — runtime reflection does not exist on Scala.js / Native
179aa75a57b6	portability(all)	java.lang.reflect.GenericArrayType	com.badlogic.gdx.utils.reflect.Field#getElementType	../src/com/badlogic/gdx/utils/reflect/Field.java	114	TypeRefPos — runtime reflection does not exist on Scala.js / Native
aa4ae95d8e3e	portability(all)	java.lang.reflect.GenericArrayType	componentType	../src/com/badlogic/gdx/utils/reflect/Field.java	115	TypeRefPos — runtime reflection does not exist on Scala.js / Native
63aa085df2b0	portability(all)	java.lang.reflect.InvocationTargetException	e	../src/com/badlogic/gdx/utils/reflect/Constructor.java	61	MemberType — runtime reflection does not exist on Scala.js / Native
cb9d95ced403	portability(all)	java.lang.reflect.InvocationTargetException	e	../src/com/badlogic/gdx/utils/reflect/Method.java	113	MemberType — runtime reflection does not exist on Scala.js / Native
7a397598fb3a	portability(all)	java.lang.reflect.Method	@52806#<init>(java.lang.reflect.Method)#method	../src/com/badlogic/gdx/utils/reflect/Method.java	28	MemberType — runtime reflection does not exist on Scala.js / Native
d012b20f0016	portability(all)	java.lang.reflect.Method	com.badlogic.gdx.utils.reflect.Method#method	../src/com/badlogic/gdx/utils/reflect/Method.java	26	MemberType — runtime reflection does not exist on Scala.js / Native
1b25b54ef053	portability(all)	java.lang.reflect.Method	methods	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	150	TypeArg — runtime reflection does not exist on Scala.js / Native
1b25b54ef053/2	portability(all)	java.lang.reflect.Method	methods	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	172	TypeArg — runtime reflection does not exist on Scala.js / Native
23d5c34b36a3	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.ClassReflection#isAbstract	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	87	TermRef — runtime reflection does not exist on Scala.js / Native
26206f81d02f	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.ClassReflection#isStaticClass	../src/com/badlogic/gdx/utils/reflect/ClassReflection.java	57	TermRef — runtime reflection does not exist on Scala.js / Native
9f32958b10b4	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Field#isFinal	../src/com/badlogic/gdx/utils/reflect/Field.java	64	TermRef — runtime reflection does not exist on Scala.js / Native
b1e69b674392	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Field#isPrivate	../src/com/badlogic/gdx/utils/reflect/Field.java	69	TermRef — runtime reflection does not exist on Scala.js / Native
df888470f4e4	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Field#isProtected	../src/com/badlogic/gdx/utils/reflect/Field.java	74	TermRef — runtime reflection does not exist on Scala.js / Native
195c6114a678	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Field#isPublic	../src/com/badlogic/gdx/utils/reflect/Field.java	79	TermRef — runtime reflection does not exist on Scala.js / Native
c9a80a22f584	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Field#isStatic	../src/com/badlogic/gdx/utils/reflect/Field.java	84	TermRef — runtime reflection does not exist on Scala.js / Native
14a41a1ca2e2	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Field#isTransient	../src/com/badlogic/gdx/utils/reflect/Field.java	89	TermRef — runtime reflection does not exist on Scala.js / Native
f02f286fa472	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Field#isVolatile	../src/com/badlogic/gdx/utils/reflect/Field.java	94	TermRef — runtime reflection does not exist on Scala.js / Native
90fcb3007249	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Method#isAbstract	../src/com/badlogic/gdx/utils/reflect/Method.java	62	TermRef — runtime reflection does not exist on Scala.js / Native
5ae889f4dbb0	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Method#isFinal	../src/com/badlogic/gdx/utils/reflect/Method.java	72	TermRef — runtime reflection does not exist on Scala.js / Native
27b86cb3cd91	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Method#isNative	../src/com/badlogic/gdx/utils/reflect/Method.java	92	TermRef — runtime reflection does not exist on Scala.js / Native
5c22b23a29b6	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Method#isPrivate	../src/com/badlogic/gdx/utils/reflect/Method.java	77	TermRef — runtime reflection does not exist on Scala.js / Native
a6076cfe88ed	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Method#isProtected	../src/com/badlogic/gdx/utils/reflect/Method.java	82	TermRef — runtime reflection does not exist on Scala.js / Native
976ba24cca3f	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Method#isPublic	../src/com/badlogic/gdx/utils/reflect/Method.java	87	TermRef — runtime reflection does not exist on Scala.js / Native
9af9fb86c6b8	portability(all)	java.lang.reflect.Modifier	com.badlogic.gdx.utils.reflect.Method#isStatic	../src/com/badlogic/gdx/utils/reflect/Method.java	97	TermRef — runtime reflection does not exist on Scala.js / Native
cc4afbdff45d	portability(all)	java.lang.reflect.ParameterizedType	actualTypes	../src/com/badlogic/gdx/utils/reflect/Field.java	107	TypeRefPos — runtime reflection does not exist on Scala.js / Native
90f19a10709f	portability(all)	java.lang.reflect.ParameterizedType	com.badlogic.gdx.utils.reflect.Field#getElementType	../src/com/badlogic/gdx/utils/reflect/Field.java	106	TypeRefPos — runtime reflection does not exist on Scala.js / Native
90f19a10709f/2	portability(all)	java.lang.reflect.ParameterizedType	com.badlogic.gdx.utils.reflect.Field#getElementType	../src/com/badlogic/gdx/utils/reflect/Field.java	112	TypeRefPos — runtime reflection does not exist on Scala.js / Native
90f19a10709f/3	portability(all)	java.lang.reflect.ParameterizedType	com.badlogic.gdx.utils.reflect.Field#getElementType	../src/com/badlogic/gdx/utils/reflect/Field.java	113	TypeRefPos — runtime reflection does not exist on Scala.js / Native
81f5a94dd146	portability(all)	java.lang.reflect.Type	actualType	../src/com/badlogic/gdx/utils/reflect/Field.java	109	MemberType — runtime reflection does not exist on Scala.js / Native
11c4f4a611a3	portability(all)	java.lang.reflect.Type	actualTypes	../src/com/badlogic/gdx/utils/reflect/Field.java	107	TypeArg — runtime reflection does not exist on Scala.js / Native
fb4d00d80e82	portability(all)	java.lang.reflect.Type	componentType	../src/com/badlogic/gdx/utils/reflect/Field.java	115	MemberType — runtime reflection does not exist on Scala.js / Native
91acd77a7d45	portability(all)	java.lang.reflect.Type	genericType	../src/com/badlogic/gdx/utils/reflect/Field.java	105	MemberType — runtime reflection does not exist on Scala.js / Native
d5c994aee4dc	portability(all)	java.net.HttpURLConnection	@33790#putIntoConnectionsAndListeners(com.badlogic.gdx.Net$HttpRequest,com.badlogic.gdx.Net$HttpResponseListener,java.net.HttpURLConnection)#connection	../src/com/badlogic/gdx/net/NetJavaImpl.java	285	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
47b5ffdea3cf	portability(all)	java.net.HttpURLConnection	@33866#<init>(java.net.HttpURLConnection)#connection	../src/com/badlogic/gdx/net/NetJavaImpl.java	53	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
cd8d9220a893	portability(all)	java.net.HttpURLConnection	com.badlogic.gdx.net.NetJavaImpl#<init>	../src/com/badlogic/gdx/net/NetJavaImpl.java	150	TypeArg — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
20674c03f12f	portability(all)	java.net.HttpURLConnection	com.badlogic.gdx.net.NetJavaImpl#connections	../src/com/badlogic/gdx/net/NetJavaImpl.java	128	TypeArg — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
0335ca3e59ec	portability(all)	java.net.HttpURLConnection	com.badlogic.gdx.net.NetJavaImpl#sendHttpRequest	../src/com/badlogic/gdx/net/NetJavaImpl.java	183	TermRef — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
f1411b38d766	portability(all)	java.net.HttpURLConnection	com.badlogic.gdx.net.NetJavaImpl$HttpClientResponse#connection	../src/com/badlogic/gdx/net/NetJavaImpl.java	50	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
5edcaacbe64a	portability(all)	java.net.HttpURLConnection	connection	../src/com/badlogic/gdx/net/NetJavaImpl.java	179	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
21f09047e5d5	portability(all)	java.net.HttpURLConnection	connection	../src/com/badlogic/gdx/net/NetJavaImpl.java	179	TypeRefPos — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
99b26b8b5b93	portability(all)	java.net.InetAddress	allByName	../src/com/badlogic/gdx/input/RemoteInput.java	233	TermRef — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
99b26b8b5b93/2	portability(all)	java.net.InetAddress	allByName	../src/com/badlogic/gdx/input/RemoteInput.java	233	TermRef — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
c55eb22419d3	portability(all)	java.net.InetAddress	allByName	../src/com/badlogic/gdx/input/RemoteInput.java	233	TypeArg — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
b065438be606	portability(all)	java.net.InetSocketAddress	address	../src/com/badlogic/gdx/net/NetJavaServerSocketImpl.java	54	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
3333b268d02f	portability(all)	java.net.InetSocketAddress	address	../src/com/badlogic/gdx/net/NetJavaSocketImpl.java	41	Instantiate — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
f5ec10e8a0a6	portability(all)	java.net.InetSocketAddress	address	../src/com/badlogic/gdx/net/NetJavaSocketImpl.java	41	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
b2c28e79f37f	portability(all)	java.net.InetSocketAddress	com.badlogic.gdx.net.NetJavaServerSocketImpl#<init>	../src/com/badlogic/gdx/net/NetJavaServerSocketImpl.java	56	Instantiate — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
b2c28e79f37f/2	portability(all)	java.net.InetSocketAddress	com.badlogic.gdx.net.NetJavaServerSocketImpl#<init>	../src/com/badlogic/gdx/net/NetJavaServerSocketImpl.java	58	Instantiate — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
03cea85241d7	portability(all)	java.net.ServerSocket	com.badlogic.gdx.input.RemoteInput#<init>	../src/com/badlogic/gdx/input/RemoteInput.java	229	Instantiate — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
2840fc0c5517	portability(all)	java.net.ServerSocket	com.badlogic.gdx.input.RemoteInput#serverSocket	../src/com/badlogic/gdx/input/RemoteInput.java	190	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
8f4bd1221981	portability(all)	java.net.ServerSocket	com.badlogic.gdx.net.NetJavaServerSocketImpl#<init>	../src/com/badlogic/gdx/net/NetJavaServerSocketImpl.java	44	Instantiate — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
dd1dfd8be264	portability(all)	java.net.ServerSocket	com.badlogic.gdx.net.NetJavaServerSocketImpl#server	../src/com/badlogic/gdx/net/NetJavaServerSocketImpl.java	32	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
fdfb25a53567	portability(all)	java.net.Socket	@33947#<init>(java.net.Socket,com.badlogic.gdx.net.SocketHints)#socket	../src/com/badlogic/gdx/net/NetJavaSocketImpl.java	52	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
90c9111c729f	portability(all)	java.net.Socket	com.badlogic.gdx.net.NetJavaSocketImpl#<init>	../src/com/badlogic/gdx/net/NetJavaSocketImpl.java	37	Instantiate — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
6d1886dd1af0	portability(all)	java.net.Socket	com.badlogic.gdx.net.NetJavaSocketImpl#socket	../src/com/badlogic/gdx/net/NetJavaSocketImpl.java	32	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
36c33960560a	portability(all)	java.net.Socket	socket	../src/com/badlogic/gdx/input/RemoteInput.java	251	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
9ff88b7328cf	portability(all)	java.net.Socket	socket	../src/com/badlogic/gdx/input/RemoteSender.java	49	Instantiate — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
607bfa72b2c2	portability(all)	java.net.Socket	socket	../src/com/badlogic/gdx/input/RemoteSender.java	49	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
cc193391dec4	portability(all)	java.net.URL	com.badlogic.gdx.net.NetJavaImpl#sendHttpRequest	../src/com/badlogic/gdx/net/NetJavaImpl.java	174	Instantiate — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
cc193391dec4/2	portability(all)	java.net.URL	com.badlogic.gdx.net.NetJavaImpl#sendHttpRequest	../src/com/badlogic/gdx/net/NetJavaImpl.java	176	Instantiate — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
4586b129758e	portability(all)	java.net.URL	url	../src/com/badlogic/gdx/net/NetJavaImpl.java	163	MemberType — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
